REPOSITORY,ISSUE_ID,STATUS,EVENT,CREATED_AT,TIME DURATION,NEGATIVE,NEUTRAL,POSITIVE,MSG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,190,closed,-,-,-,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,opened,2010-09-21 13:54:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,title,2010-09-21 13:54:20,00:00,,1,,"b""b' Oracle oci8 and pdo_oci support'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,body,2010-09-21 13:54:20,00:00,,1,,"b'b\' Hi. I need oci support and in PDO too (oci8 and pdo_oci extensions). ""HipHop Fatal error: Uncaught exception could not find driver"" Best regards\''",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,1,2010-09-21 13:54:20,138.35,,,1,"b""b' hi is there any (good) news about the oci8 support in hiphop ?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,2,2010-09-21 13:54:20,351.83,,,1,"b'b"" We\'re closing out all bugs older than 2 months. url  If this is still an issue", please re-open it," and in order of goodness:1. Give detailed repro steps2. Write a test case in  (run it with ) and send the pull request3. Fix it in a pull request""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,closed,2013-05-13 22:04:31,490.18,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,3,2010-09-21 13:54:20,1091.92,,1,,"b""b' @ravzanlive @altairis-fr tried with version 2.4.0 and still no oci extension support  '""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,4,2010-09-21 13:54:20,1.25,,1,,"b""b' Can we reopen this one?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,reopened,2014-02-04 16:19:02,1094.52,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,5,2010-09-21 13:54:20,1.68,,1,,"b""b' Sure. (To set appropriate expectations"," we have no plans to work on this ourselves any time soon.)'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,6,2010-09-21 13:54:20,604.13,,1,,"b""b' still need this ... what is going on now ..?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,7,2010-09-21 13:54:20,972.1,,1,,"b""b' Hi"," are there any plans on supporting Oracle?'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,8,2010-09-21 13:54:20,106.07,1,,,"b'b"" We have an extension that historically we\'ve not released as we did not support disabling extensions", it\'s a pain to build, and requires a proprietary .so. We will almost certainly not include this in our packages," but I\'ll see if we can at least start distributing source.""'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hhvm,213,closed,9,2010-09-21 13:54:20,21.05,,,1,"b""b' That would be much appreciated"," thank you.'""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
